id,date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice,USD RATE
8001,2023-10-15,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,1345,3.7022,324.7303
8002,2023-10-15,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,"meat, fish and eggs",Fish (yellowfin tuna),KG,actual,Retail,LKR,1850,5.0922,324.7303
8003,2023-10-15,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,LKR,1221,3.3609,324.7303
8004,2023-10-15,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,1211.2,3.3339,324.7303
8005,2023-10-15,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,pulses and nuts,Beans,KG,actual,Retail,LKR,464.4,1.2783,324.7303
8006,2023-10-15,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,pulses and nuts,Beans (mung),KG,actual,Retail,LKR,957,2.6342,324.7303
8007,2023-10-15,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,pulses and nuts,"Cowpeas (whole, average)",KG,actual,Retail,LKR,1100.5,3.0292,324.7303
8008,2023-10-15,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,vegetables and fruits,Carrots,KG,actual,Retail,LKR,250.8,0.6903,324.7303
8009,2023-10-15,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,75.88,0.2089,324.7303
8010,2023-10-15,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,vegetables and fruits,Eggplants,KG,actual,Retail,LKR,248,0.6826,324.7303
8011,2023-10-15,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,244.8,0.6738,324.7303
8012,2023-10-15,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,vegetables and fruits,Onions (red),KG,actual,Retail,LKR,335.1,0.9224,324.7303
8013,2023-10-15,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,vegetables and fruits,"Onions (red, local)",KG,actual,Retail,LKR,436.7,1.202,324.7303
8014,2023-10-15,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,vegetables and fruits,Papaya,KG,actual,Retail,LKR,138,0.3799,324.7303
8015,2023-10-15,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,vegetables and fruits,Pineapples,KG,actual,Retail,LKR,471.67,1.2983,324.7303
8016,2023-10-15,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,vegetables and fruits,Pumpkin,KG,actual,Retail,LKR,139.6,0.3843,324.7303
8017,2023-10-15,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,vegetables and fruits,Tomatoes,KG,actual,Retail,LKR,204,0.5615,324.7303
8018,2023-10-15,Uva,Moneragala,Dammbagalla,6.979858,81.37467,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,199.8,0.55,324.7303
8019,2023-10-15,Uva,Moneragala,Dammbagalla,6.979858,81.37467,cereals and tubers,Rice (medium grain),KG,actual,Retail,LKR,217.48,0.5986,324.7303
8020,2023-10-15,Uva,Moneragala,Dammbagalla,6.979858,81.37467,cereals and tubers,Rice (white),KG,actual,Retail,LKR,230.08,0.6333,324.7303
8021,2023-10-15,Uva,Moneragala,Dammbagalla,6.979858,81.37467,"meat, fish and eggs","Fish (dry, katta)",KG,actual,Retail,LKR,2256,6.2097,324.7303
8022,2023-10-15,Uva,Moneragala,Dammbagalla,6.979858,81.37467,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,861.33,2.3709,324.7303
8023,2023-10-15,Uva,Moneragala,Dammbagalla,6.979858,81.37467,"meat, fish and eggs",Fish (trenched sardinella),KG,actual,Retail,LKR,564.67,1.5543,324.7303
8024,2023-10-15,Uva,Moneragala,Dammbagalla,6.979858,81.37467,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,LKR,1156,3.1819,324.7303
8025,2023-10-15,Uva,Moneragala,Dammbagalla,6.979858,81.37467,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,1124,3.0939,324.7303
8026,2023-10-15,Uva,Moneragala,Dammbagalla,6.979858,81.37467,pulses and nuts,Lentils,KG,actual,Retail,LKR,315.2,0.8676,324.7303
8027,2023-10-15,Uva,Moneragala,Dammbagalla,6.979858,81.37467,vegetables and fruits,Bananas,KG,actual,Retail,LKR,230.4,0.6342,324.7303
8028,2023-10-15,Uva,Moneragala,Dammbagalla,6.979858,81.37467,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,72.2,0.1987,324.7303
8029,2023-10-15,Uva,Moneragala,Dammbagalla,6.979858,81.37467,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,252.8,0.6958,324.7303
8030,2023-10-15,Uva,Moneragala,Dammbagalla,6.979858,81.37467,vegetables and fruits,"Onions (red, local)",KG,actual,Retail,LKR,388.93,1.0706,324.7303
8031,2023-10-15,Uva,Moneragala,Dammbagalla,6.979858,81.37467,vegetables and fruits,Papaya,KG,actual,Retail,LKR,135.2,0.3721,324.7303
8032,2023-10-15,Uva,Moneragala,Dammbagalla,6.979858,81.37467,vegetables and fruits,Pineapples,KG,actual,Retail,LKR,334.8,0.9216,324.7303
8033,2023-10-15,Uva,Moneragala,Dammbagalla,6.979858,81.37467,vegetables and fruits,Pumpkin,KG,actual,Retail,LKR,109.2,0.3006,324.7303
8034,2023-10-15,Uva,Moneragala,Dammbagalla,6.979858,81.37467,vegetables and fruits,Snake gourd,KG,actual,Retail,LKR,260.8,0.7179,324.7303
8035,2023-10-15,Uva,Moneragala,Monaragala,6.87469,81.23173,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,211.6,0.5824,324.7303
8036,2023-10-15,Uva,Moneragala,Monaragala,6.87469,81.23173,cereals and tubers,Rice (white),KG,actual,Retail,LKR,230,0.6331,324.7303
8037,2023-10-15,Uva,Moneragala,Monaragala,6.87469,81.23173,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,48.72,0.1341,324.7303
8038,2023-10-15,Uva,Moneragala,Monaragala,6.87469,81.23173,"meat, fish and eggs","Fish (dry, katta)",KG,actual,Retail,LKR,2256,6.2097,324.7303
8039,2023-10-15,Uva,Moneragala,Monaragala,6.87469,81.23173,"meat, fish and eggs",Fish (jack),KG,actual,Retail,LKR,1541.67,4.2435,324.7303
8040,2023-10-15,Uva,Moneragala,Monaragala,6.87469,81.23173,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,960,2.6424,324.7303
8041,2023-10-15,Uva,Moneragala,Monaragala,6.87469,81.23173,"meat, fish and eggs",Fish (trenched sardinella),KG,actual,Retail,LKR,666.67,1.835,324.7303
8042,2023-10-15,Uva,Moneragala,Monaragala,6.87469,81.23173,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,LKR,1302.4,3.5849,324.7303
8043,2023-10-15,Uva,Moneragala,Monaragala,6.87469,81.23173,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,1216,3.3471,324.7303
8044,2023-10-15,Uva,Moneragala,Monaragala,6.87469,81.23173,pulses and nuts,Beans,KG,actual,Retail,LKR,513.6,1.4137,324.7303
8045,2023-10-15,Uva,Moneragala,Monaragala,6.87469,81.23173,pulses and nuts,"Cowpeas (whole, average)",KG,actual,Retail,LKR,964,2.6535,324.7303
8046,2023-10-15,Uva,Moneragala,Monaragala,6.87469,81.23173,pulses and nuts,Lentils,KG,actual,Retail,LKR,323.2,0.8896,324.7303
8047,2023-10-15,Uva,Moneragala,Monaragala,6.87469,81.23173,vegetables and fruits,Bananas,KG,actual,Retail,LKR,166.8,0.4591,324.7303
8048,2023-10-15,Uva,Moneragala,Monaragala,6.87469,81.23173,vegetables and fruits,Cabbage,KG,actual,Retail,LKR,212.8,0.5857,324.7303
8049,2023-10-15,Uva,Moneragala,Monaragala,6.87469,81.23173,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,65.2,0.1795,324.7303
8050,2023-10-15,Uva,Moneragala,Monaragala,6.87469,81.23173,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,225.33,0.6202,324.7303
8051,2023-10-15,Uva,Moneragala,Monaragala,6.87469,81.23173,vegetables and fruits,"Onions (red, local)",KG,actual,Retail,LKR,458.67,1.2625,324.7303
8052,2023-10-15,Uva,Moneragala,Monaragala,6.87469,81.23173,vegetables and fruits,Papaya,KG,actual,Retail,LKR,135.6,0.3732,324.7303
8053,2023-10-15,Uva,Moneragala,Monaragala,6.87469,81.23173,vegetables and fruits,Pumpkin,KG,actual,Retail,LKR,125.6,0.3457,324.7303
8054,2023-10-15,Uva,Moneragala,Monaragala,6.87469,81.23173,vegetables and fruits,Snake gourd,KG,actual,Retail,LKR,293.6,0.8081,324.7303
8055,2023-10-15,Uva,Moneragala,Monaragala,6.87469,81.23173,vegetables and fruits,Tomatoes,KG,actual,Retail,LKR,208,0.5725,324.7303
8056,2023-10-15,Western,Colombo,Colombo City,6.931944,79.847778,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,222.31,0.6119,324.7303
8057,2023-10-15,Western,Colombo,Colombo City,6.931944,79.847778,cereals and tubers,Rice (medium grain),KG,actual,Retail,LKR,222.17,0.6115,324.7303
8058,2023-10-15,Western,Colombo,Colombo City,6.931944,79.847778,cereals and tubers,Rice (white),KG,actual,Retail,LKR,235.2,0.6474,324.7303
8059,2023-10-15,Western,Colombo,Colombo City,6.931944,79.847778,"meat, fish and eggs","Fish (dry, sprats)",KG,actual,Retail,LKR,1244.99,3.4269,324.7303
8060,2023-10-15,Western,Colombo,Colombo City,6.931944,79.847778,"meat, fish and eggs",Fish (sail fish),KG,actual,Retail,LKR,2850.68,7.8466,324.7303
8061,2023-10-15,Western,Colombo,Colombo City,6.931944,79.847778,"meat, fish and eggs",Fish (yellowfin tuna),KG,actual,Retail,LKR,2104.88,5.7938,324.7303
8062,2023-10-15,Western,Colombo,Colombo City,6.931944,79.847778,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,LKR,1168.19,3.2155,324.7303
8063,2023-10-15,Western,Colombo,Colombo City,6.931944,79.847778,pulses and nuts,Beans,KG,actual,Retail,LKR,518.06,1.426,324.7303
8064,2023-10-15,Western,Colombo,Colombo City,6.931944,79.847778,pulses and nuts,Beans (mung),KG,actual,Retail,LKR,1102.27,3.0341,324.7303
8065,2023-10-15,Western,Colombo,Colombo City,6.931944,79.847778,pulses and nuts,Lentils,KG,actual,Retail,LKR,336.88,0.9273,324.7303
8066,2023-10-15,Western,Colombo,Colombo City,6.931944,79.847778,vegetables and fruits,Cabbage,KG,actual,Retail,LKR,238.82,0.6574,324.7303
8067,2023-10-15,Western,Colombo,Colombo City,6.931944,79.847778,vegetables and fruits,Carrots,KG,actual,Retail,LKR,303.51,0.8354,324.7303
8068,2023-10-15,Western,Colombo,Colombo City,6.931944,79.847778,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,92.46,0.2545,324.7303
8069,2023-10-15,Western,Colombo,Colombo City,6.931944,79.847778,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,259.39,0.714,324.7303
8070,2023-10-15,Western,Colombo,Colombo City,6.931944,79.847778,vegetables and fruits,Onions (red),KG,actual,Retail,LKR,290,0.7982,324.7303
8071,2023-10-15,Western,Colombo,Colombo City,6.931944,79.847778,vegetables and fruits,"Onions (red, local)",KG,actual,Retail,LKR,480.95,1.3238,324.7303
8072,2023-10-15,Western,Colombo,Colombo City,6.931944,79.847778,vegetables and fruits,Papaya,KG,actual,Retail,LKR,170.87,0.4703,324.7303
8073,2023-10-15,Western,Colombo,Colombo City,6.931944,79.847778,vegetables and fruits,Pumpkin,KG,actual,Retail,LKR,158.74,0.4369,324.7303
8074,2023-10-15,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,cereals and tubers,Potatoes (local),KG,actual,Retail,LKR,316,0.8698,324.7303
8075,2023-10-15,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,cereals and tubers,Rice (white),KG,actual,Retail,LKR,230,0.6331,324.7303
8076,2023-10-15,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,46.05,0.1268,324.7303
8077,2023-10-15,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,"meat, fish and eggs","Fish (dry, katta)",KG,actual,Retail,LKR,1747,4.8087,324.7303
8078,2023-10-15,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,"meat, fish and eggs","Fish (dry, sprats)",KG,actual,Retail,LKR,1228.8,3.3823,324.7303
8079,2023-10-15,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,"meat, fish and eggs",Fish (goldstripe sardinella),KG,actual,Retail,LKR,752.33,2.0708,324.7303
8080,2023-10-15,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,"meat, fish and eggs",Fish (jack),KG,actual,Retail,LKR,1362.5,3.7503,324.7303
8081,2023-10-15,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,"meat, fish and eggs",Fish (sail fish),KG,actual,Retail,LKR,2500,6.8814,324.7303
8082,2023-10-15,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,1200,3.3031,324.7303
8083,2023-10-15,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,LKR,1076,2.9617,324.7303
8084,2023-10-15,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,pulses and nuts,Beans,KG,actual,Retail,LKR,529.6,1.4577,324.7303
8085,2023-10-15,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,pulses and nuts,Beans (mung),KG,actual,Retail,LKR,922.4,2.5389,324.7303
8086,2023-10-15,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,pulses and nuts,Lentils,KG,actual,Retail,LKR,325.2,0.8951,324.7303
8087,2023-10-15,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,vegetables and fruits,Bananas,KG,actual,Retail,LKR,195,0.5367,324.7303
8088,2023-10-15,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,vegetables and fruits,Cabbage,KG,actual,Retail,LKR,264.8,0.7289,324.7303
8089,2023-10-15,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,vegetables and fruits,Carrots,KG,actual,Retail,LKR,325.6,0.8962,324.7303
8090,2023-10-15,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,vegetables and fruits,Eggplants,KG,actual,Retail,LKR,444,1.2221,324.7303
8091,2023-10-15,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,vegetables and fruits,Papaya,KG,actual,Retail,LKR,136.5,0.3757,324.7303
8092,2023-10-15,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,vegetables and fruits,Pineapples,KG,actual,Retail,LKR,508,1.3983,324.7303
8093,2023-10-15,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,vegetables and fruits,Pumpkin,KG,actual,Retail,LKR,150.4,0.414,324.7303
8094,2023-10-15,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,vegetables and fruits,Snake gourd,KG,actual,Retail,LKR,399.2,1.0988,324.7303
8095,2023-10-15,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,vegetables and fruits,Tomatoes,KG,actual,Retail,LKR,233.6,0.643,324.7303
8096,2023-10-15,Western,Gampaha,Gampaha,7.081500053405762,79.97720336914062,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,241.6,0.665,324.7303
8097,2023-10-15,Western,Gampaha,Gampaha,7.081500053405762,79.97720336914062,cereals and tubers,Rice (medium grain),KG,actual,Retail,LKR,220,0.6056,324.7303
8098,2023-10-15,Western,Gampaha,Gampaha,7.081500053405762,79.97720336914062,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,49.05,0.135,324.7303
8099,2023-10-15,Western,Gampaha,Gampaha,7.081500053405762,79.97720336914062,"meat, fish and eggs",Fish (jack),KG,actual,Retail,LKR,2266.67,6.2391,324.7303
8100,2023-10-15,Western,Gampaha,Gampaha,7.081500053405762,79.97720336914062,"meat, fish and eggs",Fish (trenched sardinella),KG,actual,Retail,LKR,740,2.0369,324.7303
8101,2023-10-15,Western,Gampaha,Gampaha,7.081500053405762,79.97720336914062,"meat, fish and eggs",Fish (yellowfin tuna),KG,actual,Retail,LKR,2050,5.6427,324.7303
8102,2023-10-15,Western,Gampaha,Gampaha,7.081500053405762,79.97720336914062,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,LKR,1171.1,3.2235,324.7303
8103,2023-10-15,Western,Gampaha,Gampaha,7.081500053405762,79.97720336914062,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,1272.13,3.5016,324.7303
8104,2023-10-15,Western,Gampaha,Gampaha,7.081500053405762,79.97720336914062,pulses and nuts,Beans,KG,actual,Retail,LKR,476.87,1.3126,324.7303
8105,2023-10-15,Western,Gampaha,Gampaha,7.081500053405762,79.97720336914062,pulses and nuts,Beans (mung),KG,actual,Retail,LKR,1084,2.9838,324.7303
8106,2023-10-15,Western,Gampaha,Gampaha,7.081500053405762,79.97720336914062,pulses and nuts,Lentils,KG,actual,Retail,LKR,340.4,0.937,324.7303
8107,2023-10-15,Western,Gampaha,Gampaha,7.081500053405762,79.97720336914062,vegetables and fruits,Bananas,KG,actual,Retail,LKR,201.33,0.5542,324.7303
8108,2023-10-15,Western,Gampaha,Gampaha,7.081500053405762,79.97720336914062,vegetables and fruits,Cabbage,KG,actual,Retail,LKR,228,0.6276,324.7303
8109,2023-10-15,Western,Gampaha,Gampaha,7.081500053405762,79.97720336914062,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,77.33,0.2129,324.7303
8110,2023-10-15,Western,Gampaha,Gampaha,7.081500053405762,79.97720336914062,vegetables and fruits,Eggplants,KG,actual,Retail,LKR,414.5,1.1409,324.7303
8111,2023-10-15,Western,Gampaha,Gampaha,7.081500053405762,79.97720336914062,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,270,0.7432,324.7303
8112,2023-10-15,Western,Gampaha,Gampaha,7.081500053405762,79.97720336914062,vegetables and fruits,Onions (red),KG,actual,Retail,LKR,454.4,1.2508,324.7303
8113,2023-10-15,Western,Gampaha,Gampaha,7.081500053405762,79.97720336914062,vegetables and fruits,"Onions (red, local)",KG,actual,Retail,LKR,466.67,1.2845,324.7303
8114,2023-10-15,Western,Gampaha,Gampaha,7.081500053405762,79.97720336914062,vegetables and fruits,Papaya,KG,actual,Retail,LKR,156.67,0.4312,324.7303
8115,2023-10-15,Western,Gampaha,Gampaha,7.081500053405762,79.97720336914062,vegetables and fruits,Pineapples,KG,actual,Retail,LKR,326.67,0.8992,324.7303
8116,2023-10-15,Western,Gampaha,Gampaha,7.081500053405762,79.97720336914062,vegetables and fruits,Snake gourd,KG,actual,Retail,LKR,350,0.9634,324.7303
8117,2023-10-15,Western,Gampaha,Gampaha,7.081500053405762,79.97720336914062,vegetables and fruits,Tomatoes,KG,actual,Retail,LKR,256,0.7047,324.7303
8118,2023-10-15,Western,Kalutara,Kalutara,6.587399959564209,79.95919799804688,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,206.8,0.5692,324.7303
8119,2023-10-15,Western,Kalutara,Kalutara,6.587399959564209,79.95919799804688,cereals and tubers,Potatoes (local),KG,actual,Retail,LKR,336.5,0.9262,324.7303
8120,2023-10-15,Western,Kalutara,Kalutara,6.587399959564209,79.95919799804688,cereals and tubers,Rice (medium grain),KG,actual,Retail,LKR,222.6,0.6127,324.7303
8121,2023-10-15,Western,Kalutara,Kalutara,6.587399959564209,79.95919799804688,cereals and tubers,Rice (white),KG,actual,Retail,LKR,233.2,0.6419,324.7303
8122,2023-10-15,Western,Kalutara,Kalutara,6.587399959564209,79.95919799804688,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,47,0.1294,324.7303
8123,2023-10-15,Western,Kalutara,Kalutara,6.587399959564209,79.95919799804688,"meat, fish and eggs","Fish (dry, katta)",KG,actual,Retail,LKR,2124.4,5.8475,324.7303
8124,2023-10-15,Western,Kalutara,Kalutara,6.587399959564209,79.95919799804688,"meat, fish and eggs","Fish (dry, sprats)",KG,actual,Retail,LKR,1294.8,3.564,324.7303
8125,2023-10-15,Western,Kalutara,Kalutara,6.587399959564209,79.95919799804688,"meat, fish and eggs",Fish (goldstripe sardinella),KG,actual,Retail,LKR,1014,2.7911,324.7303
8126,2023-10-15,Western,Kalutara,Kalutara,6.587399959564209,79.95919799804688,"meat, fish and eggs",Fish (jack),KG,actual,Retail,LKR,1764,4.8555,324.7303
8127,2023-10-15,Western,Kalutara,Kalutara,6.587399959564209,79.95919799804688,"meat, fish and eggs",Fish (sail fish),KG,actual,Retail,LKR,2316.67,6.3767,324.7303
8128,2023-10-15,Western,Kalutara,Kalutara,6.587399959564209,79.95919799804688,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,869.2,2.3925,324.7303
8129,2023-10-15,Western,Kalutara,Kalutara,6.587399959564209,79.95919799804688,"meat, fish and eggs",Fish (yellowfin tuna),KG,actual,Retail,LKR,1834,5.0482,324.7303
8130,2023-10-15,Western,Kalutara,Kalutara,6.587399959564209,79.95919799804688,pulses and nuts,Beans,KG,actual,Retail,LKR,495.2,1.3631,324.7303
8131,2023-10-15,Western,Kalutara,Kalutara,6.587399959564209,79.95919799804688,pulses and nuts,"Cowpeas (whole, average)",KG,actual,Retail,LKR,1125.2,3.0972,324.7303
8132,2023-10-15,Western,Kalutara,Kalutara,6.587399959564209,79.95919799804688,pulses and nuts,Lentils,KG,actual,Retail,LKR,323.2,0.8896,324.7303
8133,2023-10-15,Western,Kalutara,Kalutara,6.587399959564209,79.95919799804688,vegetables and fruits,Cabbage,KG,actual,Retail,LKR,189.6,0.5219,324.7303
8134,2023-10-15,Western,Kalutara,Kalutara,6.587399959564209,79.95919799804688,vegetables and fruits,Carrots,KG,actual,Retail,LKR,264.1,0.7269,324.7303
8135,2023-10-15,Western,Kalutara,Kalutara,6.587399959564209,79.95919799804688,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,95,0.2615,324.7303
8136,2023-10-15,Western,Kalutara,Kalutara,6.587399959564209,79.95919799804688,vegetables and fruits,Eggplants,KG,actual,Retail,LKR,399.2,1.0988,324.7303
8137,2023-10-15,Western,Kalutara,Kalutara,6.587399959564209,79.95919799804688,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,257.2,0.708,324.7303
8138,2023-10-15,Western,Kalutara,Kalutara,6.587399959564209,79.95919799804688,vegetables and fruits,Pumpkin,KG,actual,Retail,LKR,128.2,0.3529,324.7303
8139,2023-10-15,Western,Kalutara,Kalutara,6.587399959564209,79.95919799804688,vegetables and fruits,Tomatoes,KG,actual,Retail,LKR,210.8,0.5802,324.7303
8140,2023-11-15,Central,Kandy,Kandy,7.294600009918213,80.59069824,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,239.25,0.7283,328.25
8141,2023-11-15,Central,Kandy,Kandy,7.294600009918213,80.59069824,cereals and tubers,Rice (white),KG,actual,Retail,LKR,234.69,0.7144,328.25
